label,initial_state,t,delta,mu_power_reference
P0.8,1,161,1.5355381133286272e-09,1.3978222144471249e-08
P0.8,1,162,1.3751063759892546e-09,1.2519112808212382e-08
P0.8,1,163,1.2314423508685834e-09,1.1212311829422268e-08
P0.8,1,164,1.1027927460105502e-09,1.0041920580644858e-08
P0.8,1,165,9.875876366693959e-10,8.993700004254582e-09
P0.8,1,166,8.84421327840279e-10,8.054897379136072e-09
P0.8,1,167,7.920352984580603e-10,7.214091170232524e-09
P0.8,1,168,7.093025888860183e-10,6.461052073391992e-09
P0.8,1,169,6.352140757837077e-10,5.786618564974061e-09
P0.8,1,170,5.688663151648399e-10,5.182585442145054e-09
P0.8,1,171,5.094502320002192e-10,4.641603997835694e-09
P0.8,1,172,4.5624144739964123e-10,4.157092615883069e-09
P0.8,1,173,4.085911747830906e-10,3.723156698651499e-09
P0.8,1,174,3.659186426085981e-10,3.3345169529663983e-09
P0.8,1,175,3.2770365587797556e-10,2.9864451618830706e-09
P0.8,1,176,2.934804760323928e-10,2.6747066608854863e-09
P0.8,1,177,2.628319922814981e-10,2.3955088186766746e-09
P0.8,1,178,2.35384697844232e-10,2.1454548957746073e-09
P0.8,1,179,2.1080419354557733e-10,1.9215027195541713e-09
P0.8,1,180,1.887909828468537e-10,1.7209276729730705e-09
P0.8,1,181,1.6907687749867506e-10,1.541289546700022e-09
P0.8,1,182,1.5142168074966378e-10,1.3804028513660443e-09
P0.8,1,183,1.3561032852216215e-10,1.2363102287557215e-09
P0.8,1,184,1.214501832436099e-10,1.1072586384572152e-09
P0.8,1,185,1.0876881340049493e-10,9.916780302562487e-10
P0.8,1,186,9.741174533672847e-11,8.881622428009743e-10
P0.8,1,187,8.724064526344222e-11,7.954518961496236e-10
P0.8,1,188,7.813166780223924e-11,7.124190700705359e-10
P0.8,1,189,6.997386003959605e-11,6.380535816897458e-10
P0.8,1,190,6.266794028153555e-11,5.714506955390812e-10
P0.8,1,191,5.6124938030421845e-11,5.118001164843986e-10
P0.8,1,192,5.026504212857219e-11,4.5837613162119263e-10
P0.8,1,193,4.50170595245325e-11,4.1052878120322537e-10
P0.8,1,194,4.031709688323559e-11,3.6767595118910787e-10
P0.8,1,195,3.61078389410352e-11,3.292962912042307e-10
P0.8,1,196,3.233807666092048e-11,2.9492287175749846e-10
P0.8,1,197,2.8961957831974416e-11,2.6413750354614496e-10
P0.8,1,198,2.5938334813346842e-11,2.365656497369159e-10
P0.8,1,199,2.3230431467347046e-11,2.1187186932609267e-10
P0.8,1,200,2.0805204781204623e-11,1.897557361419742e-10
P0.8,2,0,0.7706766917293231,0.7706766917293231
P0.8,2,1,0.6606766917293232,0.6902300122791669
P0.8,2,2,0.5665766917293231,0.6181807169772642
P0.8,2,3,0.48605769172932317,0.5536522493141939
P0.8,2,4,0.4171410017293232,0.4958595516688368
P0.8,2,5,0.3581380994293232,0.4440995142452432
P0.8,2,6,0.3076078946963232,0.39774242099218177
P0.8,2,7,0.26432030512297316,0.356224288435858
P0.8,2,8,0.22722520919902064,0.31904000421953405
P0.8,2,9,0.19542598179786902,0.2857371818730661
P0.8,2,10,0.16815693440170665,0.2559106570490782
P0.8,2,11,0.14476408277895003,0.22919755826661672
P0.8,2,12,0.12468875026799241,0.20527289219262465
P0.8,2,13,0.1074535876102877,0.18384558975147802
P0.8,2,14,0.09349622620486514,0.16465496495929016
P0.8,2,15,0.08252836123595104,0.14746754340092683
P0.8,2,16,0.07288131987095152,0.13207422176477315
P0.8,2,17,0.0643916077564154,0.11828772387796378
P0.8,2,18,0.05691652760847485,0.10594032229203222
P0.8,2,19,0.05033146505962194,0.09488179769963852
P0.8,2,20,0.04452753692833339,0.08497761135650435
P0.8,2,21,0.03940955256096072,0.07610726827411923
P0.8,2,22,0.0348942457241206,0.06816285126971154
P0.8,2,23,0.030908740397563875,0.06104770803863915
P0.8,2,24,0.027389218867639675,0.05467527527603525
P0.8,2,25,0.024279764866153547,0.04896802554189503
P0.8,2,26,0.021531358238250836,0.043856524057094115
P0.8,2,27,0.019101000841358268,0.03927858395525663
P0.8,2,28,0.01695095614846745,0.035178509713210696
P0.8,2,29,0.015048087416010644,0.031506419555556345
P0.8,2,30,0.013363281333211338,0.02821763858967478
P0.8,2,31,0.011870945842388528,0.025272155288019155
P0.8,2,32,0.01054857234800656,0.022634134705214377
P0.8,2,33,0.009376353850415756,0.020271482507732908
P0.8,2,34,0.008336851677532994,0.018155454512102546
P0.8,2,35,0.007414704469344613,0.01626030698126224
P0.8,2,36,0.006596373917704831,0.014562983424548051
P0.8,2,37,0.005869922496040916,0.013042834090897225
P0.8,2,38,0.005224819046243917,0.011681364742605976
P0.8,2,39,0.004651768636956294,0.010462011653205903
P0.8,2,40,0.004142563580487674,0.009369940092068237
P0.8,2,41,0.0036899529048544794,0.008391863844086259
P0.8,2,42,0.003287527931706169,0.007515883568700339
P0.8,2,43,0.002929621917691111,0.006731342031730789
P0.8,2,44,0.0026112219826178867,0.0060286944487593815
P0.8,2,45,0.0023278917781640873,0.005399392362648518
P0.8,2,46,0.002075703550687938,0.004835779642444229
P0.8,2,47,0.0018511784250527658,0.004330999338378755
P0.8,2,48,0.0016512338868558268,0.003878910259764497
P0.8,2,49,0.0014731375711473232,0.0034740122608604477
P0.8,2,50,0.0013144665792858001,0.0031113793257339897
P0.8,2,51,0.0011730716443081601,0.0027865996380240683
P0.8,2,52,0.001047045551069839,0.0024957219064904706
P0.8,2,53,0.0009346952921475832,0.0022352072933423065
P0.8,2,54,0.0008345175055795989,0.0020018863605025285
P0.8,2,55,0.0007451767972129764,0.0017929205100138922
P0.8,2,56,0.0006654865998532156,0.0016057674494677767
P0.8,2,57,0.0005943922645157557,0.0014381502623059793
P0.8,2,58,0.0005309561166949028,0.0012880297067027206
P0.8,2,59,0.0004743442434085865,0.0011535794060132264
P0.8,2,60,0.00042381480547010186,0.0010331636289542241
P0.8,2,61,0.0003787076945163531,0.0009253173891885715
P0.8,2,62,0.00033843537625796727,0.0008287286222042281
P0.8,2,63,0.00030247478060749233,0.0007422222226503041
P0.8,2,64,0.0002703601161505309,0.000664745747927357
P0.8,2,65,0.00024167650114254036,0.0005953566141008621
P0.8,2,66,0.00021605431612108095,0.0005332106283624951
P0.8,2,67,0.00019316419453760392,0.0004775517185243868
P0.8,2,68,0.00017271257774494064,0.0004277027345946957
P0.8,2,69,0.000154437769393459,0.00038305721052585675
P0.8,2,70,0.000138106431948129,0.0003430719859083882
P0.8,2,71,0.00012351047476936994,0.0003072605978452938
P0.8,2,72,0.00011046428911964945,0.0002751873626121655
P0.8,2,73,9.880229066588919e-05,0.00024646207510007083
P0.8,2,74,8.837673463092666e-05,0.00022073526155429494
P0.8,2,75,7.905577278656539e-05,0.00019769392785344195
P0.8,2,76,7.072172503692908e-05,0.00017705775160217695
P0.8,2,77,6.326954147835295e-05,0.0001585756717103559
P0.8,2,78,5.6605433588818865e-05,0.00014202283396713702
P0.8,2,79,5.064565564119605e-05,0.0001271978554497255
P0.8,2,80,4.531541958997798e-05,0.00011392037448536636
P0.8,2,81,4.054792858573797e-05,0.00010202885635926118
P0.8,2,82,3.6283515954790846e-05,9.137862807250475e-05
P0.8,2,83,3.246887796706788e-05,8.184011824077666e-05
P0.8,2,84,2.9056390033782575e-05,7.329728072027852e-05
P0.8,2,85,2.6003497138743503e-05,6.564618278264513e-05
P0.8,2,86,2.3272170338886622e-05,5.879374066247185e-05
P0.8,2,87,2.0828422082536102e-05,5.265658709404569e-05
P0.8,2,88,1.8641873901090178e-05,4.716005705965651e-05
P0.8,2,89,1.668537074936416e-05,4.223727941003512e-05
P0.8,2,90,1.4934636902247389e-05,3.782836330551231e-05
P0.8,2,91,1.3367968881572434e-05,3.387966958008768e-05
P0.8,2,92,1.1965961385113077e-05,3.034315816377541e-05
P0.8,2,93,1.071126263572919e-05,2.7175803623923883e-05
P0.8,2,94,9.588355960613026e-06,2.4339071714945853e-05
P0.8,2,95,8.583364762226875e-06,2.179845056812869e-05
P0.8,2,96,7.683878352884865e-06,1.9523030817948643e-05
P0.8,2,97,6.878796401460496e-06,1.748512955667805e-05
P0.8,2,98,6.1581899868934364e-06,1.565995354229229e-05
P0.8,2,99,5.513177470661823e-06,1.4025297562241466e-05
P0.8,2,100,4.935813595716154e-06,1.2561274283360503e-05
P0.8,2,101,4.41899039192728e-06,1.1250072301253715e-05
P0.8,2,102,3.956348622435879e-06,1.0075739445566543e-05
P0.8,2,103,3.5421986413486373e-06,9.023988704822108e-06
P0.8,2,104,3.171449656488856e-06,8.082024409691172e-06
P0.8,2,105,2.839546498489831e-06,7.238386560029675e-06
P0.8,2,106,2.5424130952328428e-06,6.482811401756247e-06
P0.8,2,107,2.276401935993877e-06,5.806106557338724e-06
P0.8,2,108,2.0382488875175797e-06,5.200039190718889e-06
P0.8,2,109,1.8250327917246345e-06,4.657235846082464e-06
P0.8,2,110,1.6341393367647061e-06,4.171092741906219e-06
P0.8,2,111,1.4632287470839334e-06,3.7356954289135814e-06
P0.8,2,112,1.3102068869424999e-06,3.345746834492129e-06
P0.8,2,113,1.1731994148944658e-06,2.9965028181565536e-06
P0.8,2,114,1.0505286661410818e-06,2.683714454020592e-06
P0.8,2,115,9.406929734889768e-07,2.4035763380826417e-06
P0.8,2,116,8.423481682451328e-07,2.152680291428066e-06
P0.8,2,117,7.542910311769679e-07,1.927973896098278e-06
P0.8,2,118,6.754444861339914e-07,1.726723359171231e-06
P0.8,2,119,6.048443537132187e-07,1.5464802532552517e-06
P0.8,2,120,5.416274981850933e-07,1.3850517287588648e-06
P0.8,2,121,4.850212223517225e-07,1.2404738355370948e-06
P0.8,2,122,4.343337774992406e-07,1.1109876293436327e-06
P0.8,2,123,3.8894587126026003e-07,9.950177723983726e-07
P0.8,2,124,3.483030681789012e-07,8.911533677234041e-07
P0.8,2,125,3.119089886510773e-07,7.981307940767227e-07
P0.8,2,126,2.7931922232105055e-07,7.148183326523159e-07
P0.8,2,127,2.501358809664511e-07,6.402023985140446e-07
P0.8,2,128,2.2400272274569755e-07,5.733752092540261e-07
P0.8,2,129,2.0060078867456532e-07,5.135237408515987e-07
P0.8,2,130,1.7964449675056393e-07,4.5991983636911705e-07
P0.8,2,131,1.6087814579124338e-07,4.1191134714631155e-07
P0.8,2,132,1.440727862428437e-07,3.6891419871639693e-07
P0.8,2,133,1.290234187822925e-07,3.30405284917337e-07
P0.8,2,134,1.1554648682299273e-07,2.9591610374755286e-07
P0.8,2,135,1.0347763186591141e-07,2.650270575394712e-07
P0.8,2,136,9.266968402366071e-08,2.3736234810644724e-07
P0.8,2,137,8.299086314000892e-08,2.1258540475707932e-07
P0.8,2,138,7.432316832811647e-08,1.903947895538354e-07
P0.8,2,139,6.656093604062718e-08,1.7052052999909485e-07
P0.8,2,140,5.960954968520227e-08,1.5272083453182117e-07
P0.8,2,141,5.3384283632551544e-08,1.3677915087537967e-07
P0.8,2,142,4.7809268918785897e-08,1.2250153144816488e-07
P0.8,2,143,4.281656683369217e-08,1.0971427378444804e-07
P0.8,2,144,3.834533934821138e-08,9.82618072586483e-08
P0.8,2,145,3.4341106916468966e-08,8.800480040277489e-08
P0.8,2,146,3.075508339667188e-08,7.881846579053838e-08
P0.8,2,147,2.754358092993403e-08,7.059104186523883e-08
P0.8,2,148,2.4667476825057655e-08,6.3222433241248e-08
P0.8,2,149,2.2091736329166167e-08,5.662299293690324e-08
P0.8,2,150,1.978498524735084e-08,5.071243172337771e-08
P0.8,2,151,1.7719127567983328e-08,4.541884132059264e-08
P0.8,2,152,1.586900252870116e-08,4.0677819556308496e-08
P0.8,2,153,1.4212078014441687e-08,3.6431686845022386e-08
P0.8,2,154,1.27281757772435e-08,3.262878445430192e-08
P0.8,2,155,1.139922550796868e-08,2.922284602121723e-08
P0.8,2,156,1.020904454029914e-08,2.6172434672698324e-08
P0.8,2,157,9.143140564105146e-09,2.3440438901786647e-08
P0.8,2,158,8.18853514161777e-09,2.0993621066577872e-08
P0.8,2,159,7.33360529248106e-09,1.880221301886414e-08
P0.8,2,160,6.567942134605431e-09,1.6839553942866857e-08
P0.8,2,161,5.882223999553737e-09,1.5081765997982163e-08
P0.8,2,162,5.268102662436824e-09,1.3507463819387066e-08
P0.8,2,163,4.718101867529079e-09,1.2097494342271415e-08
P0.8,2,164,4.225526054058015e-09,1.0834703784379997e-08
P0.8,2,165,3.784379032367724e-09,9.703728951958907e-09
P0.8,2,166,3.3892908340993344e-09,8.690810330120514e-09
P0.8,2,167,3.035452084132473e-09,7.783624683671946e-09
P0.8,2,168,2.718555797143196e-09,6.971135131817687e-09
P0.8,2,169,2.434744683643686e-09,6.243456872735182e-09
P0.8,2,170,2.1805643263261842e-09,5.591736924419673e-09
P0.8,2,171,1.952920894443544e-09,5.008046418717468e-09
P0.8,2,172,1.749043729293298e-09,4.485284138189635e-09
P0.8,2,173,1.5664514685376218e-09,4.017090122229256e-09
P0.8,2,174,1.4029218342592742e-09,3.5977682913584888e-09
P0.8,2,175,1.256464501886434e-09,3.222217148347529e-09
P0.8,2,176,1.1252971332531558e-09,2.885867713060661e-09
P0.8,2,177,1.0078233247945434e-09,2.584627935940627e-09
P0.8,2,178,9.026134423217869e-10,2.31483291386208e-09
P0.8,2,179,8.083871350095251e-10,2.0732003026768726e-09
P0.8,2,180,7.239976396178349e-10,1.8567903839972634e-09
P0.8,2,181,6.484180414823015e-10,1.6629703003868684e-09
P0.8,2,182,5.807285347048108e-10,1.4893820238423135e-09
P0.8,2,183,5.201054725789689e-10,1.3339136678680175e-09
P0.8,2,184,4.658110841493368e-10,1.1946737941248922e-09
P0.8,2,185,4.1718471732732354e-10,1.0699684010659544e-09
P0.8,2,186,3.7363458160744045e-10,9.582803146010528e-10
P0.8,2,187,3.3463076754003396e-10,8.582507300561744e-10
P0.8,2,188,2.996986547820768e-10,7.686626808655795e-10
P0.8,2,189,2.684131528152278e-10,6.884262328757796e-10
P0.8,2,190,2.403936355532821e-10,6.165652241342729e-10
P0.8,2,191,2.1529908411643817e-10,5.522053888384309e-10
P0.8,2,192,1.9282417329513635e-10,4.945637209597087e-10
P0.8,2,193,1.7269544128062364e-10,4.429389481403229e-10
P0.8,2,194,1.5466797287366774e-10,3.96702999967196e-10
P0.8,2,195,1.385223741268149e-10,3.552933668256179e-10
P0.8,2,196,1.2406223270922112e-10,3.1820625636993305e-10
P0.8,2,197,1.1111155051590771e-10,2.8499046435242e-10
P0.8,2,198,9.951278689968035e-11,2.552418852424623e-10
P0.8,2,199,8.91248602696848e-11,2.2859859585183723e-10
P0.8,2,200,7.982130234562845e-11,2.0473645215318305e-10
P0.8,3,0,0.7951127819548871,0.7951127819548871
P0.8,3,1,0.6951127819548872,0.7121153541319212
P0.8,3,2,0.6079127819548872,0.6377815689789824
P0.8,3,3,0.5318487819548872,0.5712070767314733
P0.8,3,4,0.4654759819548872,0.511581927697361
P0.8,3,5,0.40753958835488724,0.45818071835545826
P0.8,3,6,0.3569495430108872,0.4103537660480315
P0.8,3,7,0.3127586441721672,0.3675192048984584
P0.8,3,8,0.27414360073391764,0.3291559067923486
P0.8,3,9,0.24038862358413157,0.2947971412983097
P0.8,3,10,0.21087121165611,0.2640248973945369
P0.8,3,11,0.18504983678392223,0.2364647979189729
P0.8,3,12,0.1624532716035928,0.21178154487190304
P0.8,3,13,0.14267133941547652,0.18967484015823224
P0.8,3,14,0.12534689487198664,0.16987573214092622
P0.8,3,15,0.11016887022558988,0.1521433435575416
P0.8,3,16,0.09686624422222694,0.1362619409914611
P0.8,3,17,0.08520281003607616,0.12203831024482607
P0.8,3,18,0.07598277739139873,0.10929940568177961
P0.8,3,19,0.06799601309047988,0.09789024494377341
P0.8,3,20,0.060851001648441455,0.08767202342390573
P0.8,3,21,0.05445870366793737,0.07852042556085961
P0.8,3,22,0.048739544957502975,0.07032411240753167
P0.8,3,23,0.0436224036289245,0.06298336707401064
P0.8,3,24,0.039043706549136636,0.056408881565275404
P0.8,3,25,0.03494662320413608,0.05052067025419902
P0.8,3,26,0.03128034635583875,0.045247096771099546
P0.8,3,27,0.0279994500469129,0.04052400247091111
P0.8,3,28,0.02506331655060974,0.036293925874849094
P0.8,3,29,0.022435624787669306,0.03250540359024472
P0.8,3,30,0.020083893553894658,0.02911234420349374
P0.8,3,31,0.01797907363179113,0.02607346752885879
P0.8,3,32,0.016095183508194277,0.02335180239098947
P0.8,3,33,0.01440898399629345,0.020914236831148833
P0.8,3,34,0.012899687573043273,0.018731115264925314
P0.8,3,35,0.01154869869886195,0.016775877690424216
P0.8,3,36,0.010339381792115715,0.01502473655752153
P0.8,3,37,0.009256853891833366,0.013456387366950068
P0.8,3,38,0.008287799363381435,0.012051749478347144
P0.8,3,39,0.00742030428788662,0.010793733973917311
P0.8,3,40,0.006643708430942072,0.00966703575352406
P0.8,3,41,0.005948472913057792,0.00865794733182558
P0.8,3,42,0.005326061906494234,0.007754192072098156
P0.8,3,43,0.004768836863293088,0.00694477482785884
P0.8,3,44,0.0042699619399135386,0.006219848175183461
P0.8,3,45,0.0038233194270567844,0.005570592608293472
P0.8,3,46,0.0034234341209275487,0.004989109240863193
P0.8,3,47,0.0030654056860393436,0.004468323707644424
P0.8,3,48,0.002744848161235089,0.004001900097269226
P0.8,3,49,0.0024578358512041126,0.003584163869131633
P0.8,3,50,0.0022008549266301497,0.003210032816549946
P0.8,3,51,0.00197076012826132,0.0028749552363028807
P0.8,3,52,0.0017647360345998953,0.002574854552306022
P0.8,3,53,0.001580262410404279,0.002306079719716575
P0.8,3,54,0.0014150832045316253,0.0020653608060794385
P0.8,3,55,0.0012671788114889948,0.001849769209111894
P0.8,3,56,0.0011347412519981531,0.0016566820271338286
P0.8,3,57,0.0010161519644453498,0.0014837501486717787
P0.8,3,58,0.0009099619317504137,0.0013288696730128073
P0.8,3,59,0.0008148738973696307,0.001190156314008768
P0.8,3,60,0.0007297264502214157,0.0010659224757259436
P0.8,3,61,0.0006534797816202531,0.0009546567210408923
P0.8,3,62,0.0005852029381260282,0.0008550053833960695
P0.8,3,63,0.0005240624128247107,0.0007657560980026309
P0.8,3,64,0.00046931193418919825,0.0006858230521299318
P0.8,3,65,0.00042028332653763767,0.0006142337750357675
P0.8,3,66,0.00037637832939929616,0.0005501173068227694
P0.8,3,67,0.0003370612749821478,0.0004926936022824771
P0.8,3,68,0.00030185253356239394,0.00044126404081355194
P0.8,3,69,0.00027032264611785706,0.00039520292695716444
P0.8,3,70,0.00024208707202430513,0.00035394987814450784
P0.8,3,71,0.00021680148723311754,0.00031700300704526655
P0.8,3,72,0.00019415757514498755,0.00028391281557303905
P0.8,3,73,0.00017387925847295316,0.0002542767262617804
P0.8,3,74,0.00015571932582671144,0.0002277341844816263
P0.8,3,75,0.00013945641161326738,0.0002039622719073316
P0.8,3,76,0.00012489229220057074,0.0001826717778724899
P0.8,3,77,0.00011184946518454086,0.0001636036808133672
P0.8,3,78,0.00010016898208103919,0.00014652599699536335
P0.8,3,79,8.97085078826465e-05,0.0001312309581834973
P0.8,3,80,8.034058370619268e-05,0.00011753248392026824
P0.8,3,81,7.195107125405886e-05,0.00010526391765845729
P0.8,3,82,6.443776004262658e-05,9.4275999206511e-05
P0.8,3,83,5.770912035096831e-05,8.443504881914275e-05
P0.8,3,84,5.1683186629541966e-05,7.562134084067762e-05
P0.8,3,85,4.628655770913537e-05,6.772764711477779e-05
P0.8,3,86,4.14535015820644e-05,6.065793243957462e-05
P0.8,3,87,3.7125153809602907e-05,5.432618619702764e-05
P0.8,3,88,3.324879975619144e-05,4.8655375942035864e-05
P0.8,3,89,2.9777231878233557e-05,4.357651022059722e-05
P0.8,3,90,2.6668174213442808e-05,3.9027799215199294e-05
P0.8,3,91,2.388376704030859e-05,3.495390300579778e-05
P0.8,3,92,2.1390105412383287e-05,3.130525830067561e-05
P0.8,3,93,1.9156825932425958e-05,2.8037475446145862e-05
P0.8,3,94,1.7156736720216892e-05,2.5110798379078287e-05
P0.8,3,95,1.5365486056878597e-05,2.2489620951996186e-05
P0.8,3,96,1.3761265661202393e-05,2.0142053746322627e-05
P0.8,3,97,1.232454497639146e-05,1.8039536103597114e-05
P0.8,3,98,1.1037833224716853e-05,1.615648865460888e-05
P0.8,3,99,9.885466327297365e-06,1.4470002119093026e-05
P0.8,3,100,8.8534160892495e-06,1.2959558589906083e-05
P0.8,3,101,7.929119322500067e-06,1.1606781910805663e-05
P0.8,3,102,7.101324822900157e-06,1.0395214110913777e-05
P0.8,3,103,6.359956334522909e-06,9.310115175950615e-06
P0.8,3,104,5.695989830897807e-06,8.338283720242357e-06
P0.8,3,105,5.101343616933929e-06,7.467896377786716e-06
P0.8,3,106,4.5687799109656035e-06,6.6883639583973e-06
P0.8,3,107,4.09181670853187e-06,5.99020261891288e-06
P0.8,3,108,3.664648852055863e-06,5.364918482131928e-06
P0.8,3,109,3.2820773457065133e-06,4.804904299738738e-06
P0.8,3,110,2.9394460533543887e-06,4.303346902015441e-06
P0.8,3,111,2.6325850084885083e-06,3.854144308366939e-06
P0.8,3,112,2.357759644786017e-06,3.451831490219929e-06
P0.8,3,113,2.111625329856426e-06,3.0915138831224937e-06
P0.8,3,114,1.8911866471044148e-06,2.768807839148075e-06
P0.8,3,115,1.6937609300105017e-06,2.479787295143799e-06
P0.8,3,116,1.5169456051289387e-06,2.2209360079855415e-06
P0.8,3,117,1.3585889453299194e-06,1.9891047757306627e-06
P0.8,3,118,1.2167638772653255e-06,1.781473124218124e-06
P0.8,3,119,1.0897445242435966e-06,1.5955149929926137e-06
P0.8,3,120,9.759851985341461e-07,1.4289680030853655e-06
P0.8,3,121,8.741015875002311e-07,1.2798059327614419e-06
P0.8,3,122,7.828539041743188e-07,1.146214066371602e-06
P0.8,3,123,7.01131797592458e-07,1.026567116401248e-06
P0.8,3,124,6.279408382853235e-07,9.194094501146342e-07
P0.8,3,125,5.623904154733461e-07,8.23437380230375e-07
P0.8,3,126,5.036828976262564e-07,7.374833041754382e-07
P0.8,3,127,4.5110392492275775e-07,6.605014989547339e-07
P0.8,3,128,4.040137153299428e-07,5.915553988157393e-07
P0.8,3,129,3.6183927847044384e-07,5.298062009273813e-07
P0.8,3,130,3.240674423532486e-07,4.745026604491135e-07
P0.8,3,131,2.902386082304087e-07,4.249719508363166e-07
P0.8,3,132,2.5994115747385305e-07,3.8061147818789253e-07
P0.8,3,133,2.3280644256828964e-07,3.408815500488624e-07
P0.8,3,134,2.0850430082486326e-07,3.052988094761338e-07
P0.8,3,135,1.8673903656729607e-07,2.7343035448584475e-07
P0.8,3,136,1.6724582302396485e-07,2.448884713390907e-07
P0.8,3,137,1.49787479516994e-07,2.193259175908404e-07
P0.8,3,138,1.3415158534035854e-07,1.964316975152985e-07
P0.8,3,139,1.2014789499414924e-07,1.7592727851126132e-07
P0.8,3,140,1.0760602316139956e-07,1.5756320245600089e-07
P0.8,3,141,9.637337128332035e-08,1.411160507811844e-07
P0.8,3,142,8.631327079455797e-08,1.2638572634774087e-07
P0.8,3,143,7.730332014788122e-08,1.1319301905078421e-07
P0.8,3,144,6.923389549162717e-08,1.0137742553758106e-07
P0.8,3,145,6.200681652857032e-08,9.079519651310679e-08
P0.8,3,146,5.553415206860368e-08,8.131758787657985e-08
P0.8,3,147,4.973715010681001e-08,7.282929441218544e-08
P0.8,3,148,4.454527953445808e-08,6.522704697816563e-08
P0.8,3,149,3.989537188109349e-08,5.841835612758555e-08
P0.8,3,150,3.573085288754996e-08,5.2320386875582377e-08
P0.8,3,151,3.2001054001140616e-08,4.6858950923440706e-08
P0.8,3,152,2.8660595868812422e-08,4.19676040788256e-08
P0.8,3,153,2.5668836223236013e-08,3.7586837891327975e-08
P0.8,3,154,2.2989375458859485e-08,3.366335566870662e-08
P0.8,3,155,2.0589613583532618e-08,3.0149424065792414e-08
P0.8,3,156,1.844035364684249e-08,2.700229235744242e-08
P0.8,3,157,1.6515446552012314e-08,2.4183672330379885e-08
P0.8,3,158,1.4791472852104803e-08,2.1659272466249858e-08
P0.8,3,159,1.3247457783527317e-08,1.9398380748730566e-08
P0.8,3,160,1.1864616081269652e-08,1.73734910191041e-08
P0.8,3,161,1.0626123453372216e-08,1.555996833450355e-08
P0.8,3,162,9.51691180028913e-09,1.3935749257562755e-08
P0.8,3,163,8.523485986455803e-09,1.2481073431172706e-08
P0.8,3,164,7.63375954115908e-09,1.1178243172665217e-08
P0.8,3,165,6.836907720519925e-09,1.0011408162630776e-08
P0.8,3,166,6.123235710142616e-09,8.966372608880434e-09
P0.8,3,167,5.484060677796165e-09,8.030422539495693e-09
P0.8,3,168,4.911606246715827e-09,7.192171123802152e-09
P0.8,3,169,4.3989076686790085e-09,6.441420139431664e-09
P0.8,3,170,3.939727349910882e-09,5.7690359000720045e-09
P0.8,3,171,3.528478662029322e-09,5.166838134432901e-09
P0.8,3,172,3.16015828782934e-09,4.627500464522477e-09
P0.8,3,173,2.830285159016732e-09,4.144461272446282e-09
P0.8,3,174,2.5348458748686298e-09,3.7118438713283925e-09
P0.8,3,175,2.2702461160983844e-09,3.3243850091487925e-09
P0.8,3,176,2.0332665828792784e-09,2.977370835669902e-09
P0.8,3,177,1.8210241925498138e-09,2.666579553421672e-09
P0.8,3,178,1.6309367328881663e-09,2.3882300550333173e-09
P0.8,3,179,1.4606915954562538e-09,2.138935922030042e-09
P0.8,3,180,1.3082174926681844e-09,1.9156642254410793e-09
P0.8,3,181,1.171659352872112e-09,1.7156986269845012e-09
P0.8,3,182,1.0493558522117752e-09,1.5366063319153627e-09
P0.8,3,183,9.398190142784202e-10,1.3762084914833452e-09
P0.8,3,184,8.417161828644382e-10,1.2325536949142181e-09
P0.8,3,185,7.538537849516302e-10,1.1038942284168264e-09
P0.8,3,186,6.751628700563117e-10,9.886648123810864e-10
P0.8,3,187,6.046861067421361e-10,8.854635580823458e-10
P0.8,3,188,5.41566097522761e-10,7.93034912210098e-10
P0.8,3,189,4.850348178653263e-10,7.102543817230604e-10
P0.8,3,190,4.3440452623944026e-10,6.361148531921889e-10
P0.8,3,191,3.8905927091104076e-10,5.697143401918447e-10
P0.8,3,192,3.484473959369794e-10,5.102450096730654e-10
P0.8,3,193,3.120748104379345e-10,4.569833538130649e-10
P0.8,3,194,2.7949896563850274e-10,4.09281387771034e-10
P0.8,3,195,2.503235119188929e-10,3.6655876626155223e-10
P0.8,3,196,2.2419351097813234e-10,3.282957230353212e-10
P0.8,3,197,2.0079109208648305e-10,2.9402674736847245e-10
P0.8,3,198,1.798315385492799e-10,2.6333492062819896e-10
P0.8,3,199,1.6105984601555434e-10,2.358468440129931e-10
P0.8,3,200,1.4424764160914094e-10,2.112280957580401e-10
